tender_id,rule_po_splitting,rule_duplicate_invoice,rule_thin_competition,rule_round_near_threshold,rule_vendor_concentration,rule_new_vendor_large_first,n_rules_triggered,rule_score,rule_reasons
T01470,False,False,True,False,False,False,1,1,"$65,661 awarded via limited_tender with only 2 bidder(s)"
T01471,False,False,False,False,False,False,0,0,
T01472,False,False,False,False,False,False,0,0,
T01473,False,False,False,False,False,False,0,0,
T01474,False,False,False,False,False,False,0,0,
T01475,False,False,True,False,False,False,1,1,"$68,411 awarded via limited_tender with only 2 bidder(s)"
T01476,False,False,False,False,False,False,0,0,
T01477,False,False,False,False,False,False,0,0,
T01478,False,False,False,False,False,False,0,0,
T01479,False,False,False,False,False,False,0,0,
T01480,False,False,False,False,False,False,0,0,
T01481,False,False,False,False,False,False,0,0,
T01482,False,False,True,False,False,False,1,1,"$145,579 awarded via limited_tender with only 2 bidder(s)"
T01483,False,False,False,False,False,False,0,0,
T01484,False,False,False,False,False,False,0,0,
T01485,False,False,False,False,False,False,0,0,
T01486,False,False,False,False,False,False,0,0,
T01487,False,False,False,False,True,False,1,1,Vendor V0170 gets 44% of all its work from buyer E0036 alone
T01488,False,False,False,False,False,False,0,0,
T01489,False,False,False,False,False,False,0,0,
T01490,False,False,False,False,False,False,0,0,
T01491,False,False,False,False,False,False,0,0,
T01492,False,False,False,False,False,False,0,0,
T01493,False,False,False,False,False,False,0,0,
T01494,False,False,False,False,False,False,0,0,
T01495,False,False,False,False,False,False,0,0,
T01496,False,False,False,False,False,False,0,0,
T01497,False,False,True,False,False,False,1,1,"$214,441 awarded via limited_tender with only 2 bidder(s)"
T01498,False,False,False,False,False,False,0,0,
T01499,False,False,False,False,False,False,0,0,
T01500,False,False,False,False,False,False,0,0,
T01501,False,False,False,False,False,False,0,0,
T01502,False,False,False,False,False,False,0,0,
T01503,False,False,False,False,False,False,0,0,
T01504,False,False,False,False,False,False,0,0,
T01505,False,False,False,False,False,False,0,0,
T01506,False,False,True,False,False,False,1,1,"$55,121 awarded via single_source with only 1 bidder(s)"
T01507,False,False,True,False,False,False,1,1,"$115,982 awarded via single_source with only 1 bidder(s)"
T01508,False,False,False,False,False,False,0,0,
T01509,False,False,False,False,False,False,0,0,
T01510,False,False,False,False,False,False,0,0,
T01511,False,False,False,False,False,False,0,0,
T01512,False,False,False,False,False,False,0,0,
T01513,False,False,False,False,False,False,0,0,
T01514,False,False,False,False,False,False,0,0,
T01515,False,False,False,False,False,False,0,0,
T01516,False,False,False,False,False,False,0,0,
T01517,False,False,False,False,False,False,0,0,
T01518,False,False,False,False,False,False,0,0,
T01519,False,False,True,False,False,False,1,1,"$288,460 awarded via single_source with only 1 bidder(s)"
T01520,False,False,False,False,False,False,0,0,
T01521,False,False,False,False,False,False,0,0,
T01522,False,False,False,False,False,False,0,0,
T01523,False,False,False,False,False,False,0,0,
T01524,False,False,False,False,False,False,0,0,
T01525,False,False,False,False,False,False,0,0,
T01526,False,False,False,False,False,False,0,0,
T01527,False,False,False,False,False,False,0,0,
T01528,False,False,False,False,False,False,0,0,
T01529,False,False,False,False,False,False,0,0,
T01530,False,False,False,False,False,False,0,0,
T01531,False,False,False,False,False,False,0,0,
T01532,False,False,False,False,False,False,0,0,
T01533,False,False,False,False,False,False,0,0,
T01534,False,False,False,False,False,False,0,0,
T01535,False,False,False,False,False,False,0,0,
T01536,False,False,False,False,False,False,0,0,
T01537,False,False,False,False,False,False,0,0,
T01538,False,False,False,False,False,False,0,0,
T01539,False,False,False,False,False,False,0,0,
T01540,False,False,False,False,False,False,0,0,
T01541,False,False,True,False,False,False,1,1,"$143,413 awarded via single_source with only 1 bidder(s)"
T01542,False,False,False,False,False,False,0,0,
T01543,False,False,False,False,False,False,0,0,
T01544,False,False,False,False,False,False,0,0,
T01545,False,False,False,False,False,False,0,0,
T01546,False,False,False,False,False,False,0,0,
T01547,False,False,False,False,False,False,0,0,
T01548,False,False,False,False,False,False,0,0,
T01549,False,False,False,False,False,False,0,0,
T01550,False,False,False,False,False,False,0,0,
T01551,False,False,False,False,False,False,0,0,
T01552,False,False,False,False,False,False,0,0,
T01553,False,False,False,False,False,False,0,0,
T01554,False,False,False,False,False,False,0,0,
T01555,False,False,False,False,False,False,0,0,
T01556,False,False,False,False,False,False,0,0,
T01557,False,False,False,False,False,False,0,0,
T01558,False,False,False,False,False,False,0,0,
T01559,False,False,False,False,False,False,0,0,
T01560,False,False,False,False,False,False,0,0,
T01561,False,False,False,False,False,False,0,0,
T01562,False,False,False,False,False,False,0,0,
T01563,False,False,False,False,False,False,0,0,
T01564,False,False,False,False,False,False,0,0,
T01565,False,False,False,False,False,False,0,0,
T01566,False,False,False,False,False,False,0,0,
T01567,False,False,False,False,False,False,0,0,
T01568,False,False,True,False,False,False,1,1,"$100,107 awarded via limited_tender with only 2 bidder(s)"
T01569,False,False,False,False,False,False,0,0,
T01570,False,False,False,False,False,False,0,0,
T01571,False,False,False,False,False,False,0,0,
T01572,False,False,False,False,False,False,0,0,
T01573,False,False,False,False,False,False,0,0,
T01574,False,False,False,False,False,False,0,0,
T01575,False,False,False,False,False,False,0,0,
T01576,False,False,False,False,False,False,0,0,
T01577,False,False,True,False,False,False,1,1,"$69,260 awarded via single_source with only 1 bidder(s)"
T01578,False,False,False,False,False,False,0,0,
T01579,False,False,True,False,False,False,1,1,"$221,111 awarded via limited_tender with only 2 bidder(s)"
T01580,False,False,False,False,False,False,0,0,
T01581,False,False,False,False,False,False,0,0,
T01582,False,False,False,False,False,False,0,0,
T01583,False,False,False,False,False,False,0,0,
T01584,False,False,False,False,False,False,0,0,
T01585,False,False,False,False,False,False,0,0,
T01586,False,False,False,False,False,False,0,0,
T01587,False,False,False,False,False,False,0,0,
T01588,False,False,False,False,False,False,0,0,
T01589,False,False,False,False,False,False,0,0,
T01590,False,False,False,False,False,False,0,0,
T01591,False,False,False,False,False,False,0,0,
T01592,False,False,False,False,False,False,0,0,
T01593,False,False,False,False,False,False,0,0,
T01594,False,False,True,False,False,False,1,1,"$100,000 awarded via limited_tender with only 2 bidder(s)"
T01595,False,False,False,False,False,False,0,0,
T01596,False,False,False,False,False,False,0,0,
T01597,False,False,False,False,False,False,0,0,
T01598,False,False,False,False,False,False,0,0,
T01599,False,False,False,False,False,False,0,0,
T01600,False,False,False,False,False,False,0,0,
T01601,False,False,False,False,False,False,0,0,
T01602,False,False,False,False,False,False,0,0,
T01603,False,False,False,False,False,False,0,0,
T01604,False,False,True,False,False,False,1,1,"$124,667 awarded via single_source with only 1 bidder(s)"
T01605,False,False,False,False,False,False,0,0,
T01606,False,False,False,False,False,False,0,0,
T01607,False,False,False,False,False,False,0,0,
T01608,False,False,False,False,False,False,0,0,
T01609,False,False,False,False,False,False,0,0,
T01610,False,False,False,False,False,False,0,0,
T01611,False,False,False,False,False,False,0,0,
T01612,False,False,False,False,False,False,0,0,
T01613,False,False,False,False,False,False,0,0,
T01614,False,False,True,False,False,False,1,1,"$69,977 awarded via single_source with only 1 bidder(s)"
T01615,False,False,False,False,False,False,0,0,
T01616,False,False,False,False,False,False,0,0,
T01617,False,False,False,False,False,False,0,0,
T01618,False,False,False,False,False,False,0,0,
T01619,False,False,False,False,False,False,0,0,
T01620,False,False,False,False,False,False,0,0,
T01621,False,True,False,False,False,False,1,1,"Same vendor billed $22,490 twice, 8 days apart (invoices INV00827 / INV01621)"
T01622,False,False,False,False,False,False,0,0,
T01623,False,False,False,False,False,False,0,0,
T01624,False,False,False,False,False,False,0,0,
T01625,False,False,False,False,False,False,0,0,
T01626,False,False,False,False,False,False,0,0,
T01627,False,False,False,False,False,False,0,0,
T01628,False,False,False,False,False,False,0,0,
T01629,False,False,False,False,False,False,0,0,
T01630,False,False,False,False,False,False,0,0,
T01631,False,False,False,False,False,False,0,0,
T01632,False,False,False,False,False,False,0,0,
T01633,False,False,True,False,False,False,1,1,"$101,406 awarded via limited_tender with only 2 bidder(s)"
T01634,False,False,False,False,False,False,0,0,
T01635,False,False,False,False,False,False,0,0,
T01636,False,False,False,False,False,False,0,0,
T01637,False,False,False,False,False,False,0,0,
T01638,False,False,False,False,False,False,0,0,
T01639,False,False,True,False,False,False,1,1,"$75,346 awarded via limited_tender with only 2 bidder(s)"
T01640,False,False,False,False,False,False,0,0,
T01641,False,False,False,False,False,False,0,0,
T01642,False,False,False,False,False,False,0,0,
T01643,False,False,False,False,False,False,0,0,
T01644,False,False,False,False,False,False,0,0,
T01645,False,False,False,False,False,False,0,0,
T01646,False,False,False,False,False,False,0,0,
T01647,False,False,False,False,False,False,0,0,
T01648,False,False,False,False,False,False,0,0,
T01649,False,False,False,False,False,False,0,0,
T01650,False,False,False,False,False,False,0,0,
T01651,False,False,False,False,False,False,0,0,
T01652,False,False,False,False,False,False,0,0,
T01653,False,False,False,False,False,False,0,0,
T01654,False,False,False,False,False,False,0,0,
T01655,False,False,False,False,False,False,0,0,
T01656,False,False,False,False,False,False,0,0,
T01657,False,False,False,False,False,False,0,0,
T01658,False,False,False,False,False,False,0,0,
T01659,False,False,False,False,False,False,0,0,
T01660,False,False,False,False,True,False,1,1,Vendor V0176 gets 57% of all its work from buyer E0000 alone
T01661,False,False,False,False,True,False,1,1,Vendor V0176 gets 57% of all its work from buyer E0000 alone
T01662,False,False,False,False,False,False,0,0,
T01663,False,False,False,False,False,False,0,0,
T01664,False,False,False,False,False,False,0,0,
T01665,False,False,False,False,False,False,0,0,
T01666,False,False,False,False,False,False,0,0,
T01667,False,False,False,False,False,False,0,0,
T01668,False,False,False,False,False,False,0,0,
T01669,False,False,False,False,False,False,0,0,
T01670,False,False,False,False,False,False,0,0,
T01671,False,False,False,False,False,False,0,0,
T01672,False,False,False,False,False,False,0,0,
T01673,False,False,False,False,False,False,0,0,
T01674,False,False,False,False,False,False,0,0,
T01675,False,False,False,False,False,False,0,0,
T01676,False,False,False,False,False,False,0,0,
T01677,False,False,False,False,False,False,0,0,
T01678,False,False,False,False,False,False,0,0,
T01679,False,False,False,False,False,False,0,0,
T01680,False,False,False,False,False,False,0,0,
T01681,False,False,False,False,False,False,0,0,
T01682,False,False,True,False,False,False,1,1,"$51,082 awarded via single_source with only 1 bidder(s)"
T01683,False,False,False,True,False,False,1,1,"$460,000 is a round number sitting within 15% of the $500,000 limit"
T01684,False,False,False,False,False,False,0,0,
T01685,False,False,False,False,False,False,0,0,
T01686,False,False,True,False,False,False,1,1,"$63,410 awarded via limited_tender with only 2 bidder(s)"
T01687,False,False,False,False,False,False,0,0,
T01688,False,False,False,False,False,False,0,0,
T01689,False,True,False,False,False,False,1,1,"Same vendor billed $86,497 twice, 32 days apart (invoices INV02582 / INV01689)"
T01690,False,False,False,False,False,False,0,0,
T01691,False,False,False,False,False,False,0,0,
T01692,False,False,False,False,False,False,0,0,
T01693,False,False,False,False,False,False,0,0,
T01694,False,False,True,False,False,False,1,1,"$281,426 awarded via limited_tender with only 2 bidder(s)"
T01695,False,False,False,False,False,False,0,0,
T01696,False,False,False,False,False,False,0,0,
T01697,False,False,False,False,False,False,0,0,
T01698,False,False,False,False,False,False,0,0,
T01699,False,False,False,False,False,False,0,0,
T01700,False,False,False,False,False,False,0,0,
T01701,False,False,False,False,False,False,0,0,
T01702,False,False,False,False,False,False,0,0,
T01703,False,False,False,False,False,False,0,0,
T01704,False,False,False,False,False,False,0,0,
T01705,False,False,False,False,False,False,0,0,
T01706,False,False,False,False,False,False,0,0,
T01707,False,False,False,False,False,False,0,0,
T01708,False,False,False,False,False,False,0,0,
T01709,False,False,False,False,False,False,0,0,
T01710,False,False,False,False,False,False,0,0,
T01711,False,False,False,False,False,False,0,0,
T01712,False,False,False,False,False,False,0,0,
T01713,False,False,False,False,False,False,0,0,
T01714,False,False,False,False,False,False,0,0,
T01715,False,False,False,False,False,False,0,0,
T01716,False,False,False,False,False,False,0,0,
T01717,False,False,False,False,False,False,0,0,
