bid_id,tender_id,vendor_id,bid_amount,is_winner
T00624-B1,T00624,V0001,100790.34,False
T00624-B2,T00624,V0285,92061.3,False
T00624-B3,T00624,V0270,96263.3,False
T00625-B0,T00625,V0017,22793.08,False
T00625-B1,T00625,V0225,24870.31,False
T00625-B2,T00625,V0037,21991.76,False
T00625-B3,T00625,V0125,24135.0,False
T00625-B4,T00625,V0185,18489.75,True
T00627-B0,T00627,V0141,1953.27,False
T00627-B1,T00627,V0075,2354.9,False
T00627-B2,T00627,V0214,2129.54,False
T00627-B3,T00627,V0224,2031.78,False
T00627-B4,T00627,V0200,1917.49,True
T00628-B0,T00628,V0079,8934.1,False
T00628-B1,T00628,V0251,8533.08,False
T00628-B2,T00628,V0044,8569.8,False
T00628-B3,T00628,V0161,7643.72,True
T00628-B4,T00628,V0180,8304.65,False
T00629-B0,T00629,V0235,3000.94,True
T00630-B0,T00630,V0255,69506.05,True
T00630-B1,T00630,V0158,90176.85,False
T00630-B2,T00630,V0121,83132.66,False
T00631-B0,T00631,V0011,34125.04,True
T00631-B1,T00631,V0162,35039.87,False
T00631-B2,T00631,V0082,34870.84,False
T00632-B0,T00632,V0289,20471.05,False
T00632-B1,T00632,V0066,18141.58,False
T00632-B2,T00632,V0169,16789.78,False
T00632-B3,T00632,V0283,15350.33,True
T00633-B0,T00633,V0101,7419.08,False
T00633-B1,T00633,V0040,9466.16,False
T00633-B2,T00633,V0148,8233.71,False
T00633-B3,T00633,V0173,6660.35,True
T00633-B4,T00633,V0060,8008.98,False
T00633-B5,T00633,V0017,9322.64,False
T00634-B0,T00634,V0158,118917.83,True
T00634-B1,T00634,V0212,141941.1,False
T00634-B2,T00634,V0174,123758.74,False
T00635-B0,T00635,V0067,20813.92,False
T00635-B1,T00635,V0296,20368.37,False
T00635-B2,T00635,V0245,22028.16,False
T00635-B3,T00635,V0090,20894.26,False
T00635-B4,T00635,V0217,17564.01,True
T00635-B5,T00635,V0056,18820.2,False
T00636-B0,T00636,V0274,5572.89,False
T00636-B1,T00636,V0002,6375.9,False
T00636-B2,T00636,V0133,5811.74,False
T00636-B3,T00636,V0279,5040.86,True
T00637-B0,T00637,V0205,178597.9,True
T00637-B1,T00637,V0299,207690.43,False
T00637-B2,T00637,V0278,185455.14,False
T00637-B3,T00637,V0294,209544.34,False
T00638-B0,T00638,V0040,7185.43,False
T00638-B1,T00638,V0125,7069.21,False
T00638-B2,T00638,V0277,6123.56,True
T00639-B0,T00639,V0037,7560.71,False
T00639-B1,T00639,V0071,6787.32,False
T00639-B2,T00639,V0101,5726.3,False
T00639-B3,T00639,V0100,5567.71,False
T00639-B4,T00639,V0069,6019.72,False
T00639-B5,T00639,V0097,5936.07,False
T00639-B6,T00639,V0239,5389.53,True
T00640-B0,T00640,V0131,65201.48,True
T00641-B0,T00641,V0014,63065.0,False
T00641-B1,T00641,V0205,52068.8,True
T00642-B0,T00642,V0013,50586.22,True
T00642-B1,T00642,V0052,59330.26,False
T00642-B2,T00642,V0276,51080.17,False
T00642-B3,T00642,V0275,51572.1,False
T00642-B4,T00642,V0128,53663.2,False
T00644-B0,T00644,V0041,95237.57,False
T00644-B1,T00644,V0087,81259.95,True
T00645-B0,T00645,V0068,33813.63,False
T00645-B1,T00645,V0246,44116.49,False
T00645-B2,T00645,V0180,37487.68,False
T00645-B3,T00645,V0119,33064.13,True
T00646-B0,T00646,V0296,15096.46,True
T00647-B0,T00647,V0084,15778.61,False
T00647-B1,T00647,V0066,14652.78,True
T00648-B0,T00648,V0272,39000.0,True
T00648-B1,T00648,V0162,43284.59,False
T00648-B2,T00648,V0041,41722.28,False
T00649-B0,T00649,V0130,68757.01,False
T00649-B1,T00649,V0139,62397.91,True
T00649-B2,T00649,V0123,65121.88,False
T00650-B0,T00650,V0045,38148.77,False
T00650-B1,T00650,V0186,37611.2,False
T00650-B2,T00650,V0117,35866.53,False
T00650-B3,T00650,V0176,31189.49,False
T00650-B4,T00650,V0031,37468.86,False
T00650-B5,T00650,V0065,30324.91,False
T00650-B6,T00650,V0271,29952.17,True
T00651-B0,T00651,V0263,1675.8,False
T00651-B1,T00651,V0248,1573.95,True
T00651-B2,T00651,V0140,1866.73,False
T00652-B0,T00652,V0020,11820.43,True
T00653-B0,T00653,V0234,7586.41,False
T00653-B1,T00653,V0042,7645.58,False
T00653-B2,T00653,V0076,6917.04,False
T00653-B3,T00653,V0148,6361.49,True
T00653-B4,T00653,V0069,7297.12,False
T00653-B5,T00653,V0225,7542.87,False
T00654-B0,T00654,V0068,42559.79,True
T00655-B0,T00655,V0148,5586.57,False
T00655-B1,T00655,V0234,5070.23,True
T00655-B2,T00655,V0173,6093.51,False
T00656-B0,T00656,V0220,19817.88,False
T00656-B1,T00656,V0254,20535.6,False
T00656-B2,T00656,V0270,25794.65,False
T00656-B3,T00656,V0123,18495.66,True
T00656-B4,T00656,V0188,20483.64,False
T00657-B0,T00657,V0279,8949.73,False
T00657-B1,T00657,V0264,9036.28,False
T00657-B2,T00657,V0144,9126.48,False
T00657-B3,T00657,V0104,8232.13,True
T00657-B4,T00657,V0207,9836.66,False
T00658-B0,T00658,V0009,25590.64,False
T00658-B1,T00658,V0287,23795.26,True
T00658-B2,T00658,V0189,24867.85,False
T00658-B3,T00658,V0243,26504.26,False
T00659-B0,T00659,V0059,14692.63,True
T00659-B1,T00659,V0066,15998.12,False
T00659-B2,T00659,V0235,16291.4,False
T00659-B3,T00659,V0195,18432.71,False
T00659-B4,T00659,V0120,16807.25,False
T00660-B0,T00660,V0205,154740.62,True
T00660-B1,T00660,V0011,168940.86,False
T00660-B2,T00660,V0294,164836.75,False
T00660-B3,T00660,V0116,158711.5,False
T00661-B0,T00661,V0165,29000.0,True
T00661-B1,T00661,V0208,31392.55,False
T00662-B0,T00662,V0297,5615.36,True
T00662-B1,T00662,V0167,6834.45,False
T00662-B2,T00662,V0240,5958.12,False
T00662-B3,T00662,V0115,6700.35,False
T00662-B4,T00662,V0142,6797.94,False
T00662-B5,T00662,V0111,6827.86,False
T00662-B6,T00662,V0206,6098.9,False
T00663-B0,T00663,V0188,29878.47,False
T00663-B1,T00663,V0102,30980.18,False
T00663-B2,T00663,V0013,28517.78,True
T00664-B0,T00664,V0060,16274.87,False
T00664-B1,T00664,V0100,18249.3,False
T00664-B2,T00664,V0040,18342.28,False
T00664-B3,T00664,V0037,13521.53,True
T00664-B4,T00664,V0234,17234.74,False
T00664-B5,T00664,V0239,16551.39,False
T00665-B0,T00665,V0025,476421.09,False
T00665-B1,T00665,V0205,463126.57,False
T00665-B2,T00665,V0184,498508.62,False
T00665-B3,T00665,V0162,476789.97,False
T00665-B4,T00665,V0080,426029.43,True
T00665-B5,T00665,V0116,446547.91,False
T00665-B6,T00665,V0294,463566.6,False
T00666-B0,T00666,V0009,22931.18,False
T00666-B1,T00666,V0163,18221.1,False
T00666-B2,T00666,V0117,17753.3,True
T00667-B0,T00667,V0075,3750.35,False
T00667-B1,T00667,V0248,3934.26,False
T00667-B2,T00667,V0140,3800.94,False
T00667-B3,T00667,V0273,2831.78,True
T00667-B4,T00667,V0200,3881.26,False
T00667-B5,T00667,V0282,3592.41,False
T00668-B0,T00668,V0131,99008.7,False
T00668-B1,T00668,V0150,91980.87,False
T00668-B2,T00668,V0291,88514.57,True
T00668-B3,T00668,V0210,106262.31,False
T00668-B4,T00668,V0171,95823.71,False
T00668-B5,T00668,V0174,115858.45,False
T00669-B0,T00669,V0152,31841.34,False
T00669-B1,T00669,V0298,34138.46,False
T00669-B2,T00669,V0161,33238.73,False
T00669-B3,T00669,V0015,30707.2,True
T00669-B4,T00669,V0228,34575.64,False
T00670-B0,T00670,V0183,12613.17,False
T00670-B1,T00670,V0214,9246.56,True
T00671-B0,T00671,V0054,34764.68,False
T00671-B1,T00671,V0209,27707.04,False
T00671-B2,T00671,V0111,27411.34,False
T00671-B3,T00671,V0168,31897.82,False
T00671-B4,T00671,V0048,32088.46,False
T00671-B5,T00671,V0021,26282.89,True
T00672-B0,T00672,V0173,17647.43,False
T00672-B1,T00672,V0017,16125.69,False
T00672-B2,T00672,V0125,13692.32,True
T00672-B3,T00672,V0234,16286.94,False
T00673-B0,T00673,V0019,6603.95,False
T00673-B1,T00673,V0271,6635.13,False
T00673-B2,T00673,V0189,6002.93,True
T00673-B3,T00673,V0155,6773.41,False
T00674-B0,T00674,V0238,13682.96,False
T00674-B1,T00674,V0219,13726.05,False
T00674-B2,T00674,V0168,13078.03,False
T00674-B3,T00674,V0054,11966.6,True
T00675-B0,T00675,V0179,36649.03,False
T00675-B1,T00675,V0210,36377.56,True
T00676-B0,T00676,V0202,178349.35,False
T00676-B1,T00676,V0063,165139.45,False
T00676-B2,T00676,V0006,151408.11,True
T00676-B3,T00676,V0198,198537.47,False
T00676-B4,T00676,V0189,169465.84,False
T00676-B5,T00676,V0047,161715.7,False
T00676-B6,T00676,V0218,181518.71,False
T00677-B0,T00677,V0002,9454.83,True
T00677-B1,T00677,V0018,10147.23,False
T00677-B2,T00677,V0061,11071.87,False
T00678-B0,T00678,V0072,47433.69,True
T00678-B1,T00678,V0046,48445.07,False
T00678-B2,T00678,V0171,52835.72,False
T00679-B0,T00679,V0208,38235.39,True
T00680-B0,T00680,V0060,8407.07,True
T00680-B1,T00680,V0071,10785.2,False
T00681-B0,T00681,V0245,4409.86,True
T00681-B1,T00681,V0147,4628.89,False
T00682-B0,T00682,V0299,229011.47,False
T00682-B1,T00682,V0080,203480.86,True
T00683-B0,T00683,V0142,4780.48,False
T00683-B1,T00683,V0094,4040.81,True
T00683-B2,T00683,V0257,4638.83,False
T00684-B0,T00684,V0036,11183.85,False
T00684-B1,T00684,V0132,11710.25,False
T00684-B2,T00684,V0066,10000.0,True
T00685-B0,T00685,V0271,30348.63,False
T00685-B1,T00685,V0089,29490.0,True
T00685-B2,T00685,V0213,30086.99,False
T00687-B0,T00687,V0074,31358.64,False
T00687-B1,T00687,V0290,34174.38,False
T00687-B2,T00687,V0095,37470.8,False
T00687-B3,T00687,V0199,30330.01,True
T00687-B4,T00687,V0001,33188.86,False
T00687-B5,T00687,V0051,36048.76,False
T00687-B6,T00687,V0123,30343.26,False
T00689-B0,T00689,V0274,12316.78,False
T00689-B1,T00689,V0264,10637.35,False
T00689-B2,T00689,V0154,10533.02,False
T00689-B3,T00689,V0280,10596.29,False
T00689-B4,T00689,V0056,10259.83,False
T00689-B5,T00689,V0293,10031.76,True
T00690-B0,T00690,V0152,37921.79,False
T00690-B1,T00690,V0241,33749.66,True
T00690-B2,T00690,V0015,40368.99,False
T00691-B0,T00691,V0172,5702.85,False
T00691-B1,T00691,V0230,4935.65,False
T00691-B2,T00691,V0016,4688.97,False
T00691-B3,T00691,V0167,4488.38,True
T00691-B4,T00691,V0257,5449.21,False
T00692-B0,T00692,V0224,6041.66,True
T00692-B1,T00692,V0231,6497.13,False
T00694-B0,T00694,V0148,7347.17,False
T00694-B1,T00694,V0069,6000.0,True
T00695-B0,T00695,V0026,13411.55,False
T00695-B1,T00695,V0176,15755.63,False
T00695-B2,T00695,V0093,10956.43,True
T00696-B0,T00696,V0196,12606.29,False
T00696-B1,T00696,V0237,12642.55,False
T00696-B2,T00696,V0262,13177.55,False
T00696-B3,T00696,V0111,12541.5,False
T00696-B4,T00696,V0266,11000.0,True
T00697-B0,T00697,V0164,3575.01,True
T00697-B1,T00697,V0286,3646.52,False
T00698-B0,T00698,V0017,16467.21,True
T00698-B1,T00698,V0148,17595.04,False
T00698-B2,T00698,V0042,20227.12,False
T00698-B3,T00698,V0101,17242.97,False
T00698-B4,T00698,V0277,19718.61,False
T00698-B5,T00698,V0037,16882.43,False
T00698-B6,T00698,V0100,16629.74,False
T00699-B0,T00699,V0160,141668.25,True
T00699-B1,T00699,V0237,154975.17,False
T00699-B2,T00699,V0288,147481.72,False
T00700-B0,T00700,V0028,2742.93,False
T00700-B1,T00700,V0107,2528.15,False
T00700-B2,T00700,V0200,2438.18,True
T00700-B3,T00700,V0159,3039.03,False
T00700-B4,T00700,V0263,3184.71,False
T00700-B5,T00700,V0118,2626.69,False
T00700-B6,T00700,V0214,2776.22,False
T00701-B0,T00701,V0019,13367.03,False
T00701-B1,T00701,V0007,10941.06,True
T00701-B2,T00701,V0256,12262.03,False
T00701-B3,T00701,V0063,14405.9,False
T00701-B4,T00701,V0047,13288.07,False
T00701-B5,T00701,V0243,13693.11,False
T00702-B0,T00702,V0208,65772.46,False
T00702-B1,T00702,V0174,54689.98,False
T00702-B2,T00702,V0226,53795.38,True
T00702-B3,T00702,V0260,58713.14,False
T00702-B4,T00702,V0249,58392.16,False
T00702-B5,T00702,V0210,57529.25,False
T00703-B0,T00703,V0148,39658.13,False
T00703-B1,T00703,V0277,38225.74,False
T00703-B2,T00703,V0185,37778.58,False
T00703-B3,T00703,V0125,39116.82,False
T00703-B4,T00703,V0040,39917.78,False
T00703-B5,T00703,V0042,32072.22,True
T00704-B0,T00704,V0090,2800.0,False
T00704-B1,T00704,V0192,2607.6,True
T00704-B2,T00704,V0217,2688.2,False
T00705-B0,T00705,V0050,212030.88,False
T00705-B1,T00705,V0058,223621.97,False
T00705-B2,T00705,V0124,224764.65,False
T00705-B3,T00705,V0082,166248.19,True
T00705-B4,T00705,V0087,233778.89,False
T00706-B0,T00706,V0091,10059.41,False
T00706-B1,T00706,V0251,8948.18,True
T00707-B0,T00707,V0128,30741.24,False
T00707-B1,T00707,V0113,28638.08,True
T00708-B0,T00708,V0083,2849.17,False
T00708-B1,T00708,V0183,2410.91,True
T00708-B2,T00708,V0200,2665.93,False
T00709-B0,T00709,V0073,38496.68,False
T00709-B1,T00709,V0251,37698.78,True
T00710-B0,T00710,V0215,10874.3,False
T00710-B1,T00710,V0106,9461.68,False
T00710-B2,T00710,V0195,9667.97,False
T00710-B3,T00710,V0059,7475.06,True
T00710-B4,T00710,V0197,9914.5,False
T00711-B0,T00711,V0086,9487.2,False
T00711-B1,T00711,V0181,7668.42,True
T00711-B2,T00711,V0104,9245.92,False
T00711-B3,T00711,V0192,8147.65,False
T00712-B0,T00712,V0185,5420.68,True
T00712-B1,T00712,V0017,5750.18,False
T00712-B2,T00712,V0277,6315.68,False
T00713-B0,T00713,V0194,45637.1,False
T00713-B1,T00713,V0011,42732.58,False
T00713-B2,T00713,V0272,39064.27,True
T00714-B0,T00714,V0168,80346.92,False
T00714-B1,T00714,V0122,86389.54,False
T00714-B2,T00714,V0206,82552.53,False
T00714-B3,T00714,V0167,78757.46,False
T00714-B4,T00714,V0142,72521.65,True
T00714-B5,T00714,V0160,79010.81,False
T00715-B0,T00715,V0001,20520.32,False
T00715-B1,T00715,V0099,25072.23,False
T00715-B2,T00715,V0276,19274.12,True
T00715-B3,T00715,V0134,21687.36,False
T00715-B4,T00715,V0096,21201.47,False
T00717-B0,T00717,V0108,33103.36,True
T00717-B1,T00717,V0097,33635.43,False
T00717-B2,T00717,V0017,33209.13,False
T00717-B3,T00717,V0187,34899.4,False
T00717-B4,T00717,V0110,35586.53,False
T00717-B5,T00717,V0037,37631.15,False
T00717-B6,T00717,V0071,38820.78,False
T00718-B0,T00718,V0042,18300.75,False
T00718-B1,T00718,V0037,19096.04,False
T00718-B2,T00718,V0101,17534.07,True
T00719-B0,T00719,V0115,15017.46,True
T00720-B0,T00720,V0287,11000.0,True
T00720-B1,T00720,V0271,12374.64,False
T00721-B0,T00721,V0044,17680.97,False
T00721-B1,T00721,V0053,17983.42,False
T00721-B2,T00721,V0180,17707.13,False
T00721-B3,T00721,V0057,15189.41,True
T00721-B4,T00721,V0228,16826.46,False
T00722-B0,T00722,V0072,151976.32,False
T00722-B1,T00722,V0174,139664.35,True
T00723-B0,T00723,V0230,64224.19,False
T00723-B1,T00723,V0238,60054.42,False
T00723-B2,T00723,V0237,63966.33,False
T00723-B3,T00723,V0240,84508.12,False
T00723-B4,T00723,V0111,76623.09,False
T00723-B5,T00723,V0167,55977.73,True
T00723-B6,T00723,V0172,69024.31,False
T00724-B0,T00724,V0079,10716.32,True
T00724-B1,T00724,V0152,11536.55,False
T00724-B2,T00724,V0068,12672.63,False
T00725-B0,T00725,V0293,3550.69,False
T00725-B1,T00725,V0153,3000.0,True
T00725-B2,T00725,V0034,3198.2,False
T00727-B0,T00727,V0253,4561.99,False
T00727-B1,T00727,V0107,4558.89,False
T00727-B2,T00727,V0284,4213.01,True
T00727-B3,T00727,V0145,4604.01,False
T00728-B0,T00728,V0228,20815.42,False
T00728-B1,T00728,V0044,16143.51,True
T00729-B0,T00729,V0227,24833.81,False
T00729-B1,T00729,V0242,18749.22,True
T00729-B2,T00729,V0024,19949.69,False
T00730-B0,T00730,V0152,18071.89,False
T00730-B1,T00730,V0151,17513.56,False
T00730-B2,T00730,V0091,18919.54,False
T00730-B3,T00730,V0114,20346.28,False
T00730-B4,T00730,V0127,18565.03,False
T00730-B5,T00730,V0053,19422.35,False
T00730-B6,T00730,V0161,16297.63,True
T00731-B0,T00731,V0223,40219.48,False
T00731-B1,T00731,V0193,37755.78,True
T00731-B2,T00731,V0253,40092.42,False
T00731-B3,T00731,V0140,42207.58,False
T00731-B4,T00731,V0159,53132.46,False
T00733-B0,T00733,V0259,26196.99,False
T00733-B1,T00733,V0226,28459.06,False
T00733-B2,T00733,V0072,29116.87,False
T00733-B3,T00733,V0191,27794.05,False
T00733-B4,T00733,V0046,23566.71,True
T00733-B5,T00733,V0227,27132.95,False
T00733-B6,T00733,V0157,30832.82,False
T00734-B0,T00734,V0199,104134.15,True
T00735-B0,T00735,V0246,159991.35,False
T00735-B1,T00735,V0152,125894.86,True
T00736-B0,T00736,V0106,7978.46,True
T00737-B0,T00737,V0248,5189.84,False
T00737-B1,T00737,V0253,4831.43,False
T00737-B2,T00737,V0193,4877.31,False
T00737-B3,T00737,V0118,4706.49,True
T00738-B0,T00738,V0003,38579.98,False
T00738-B1,T00738,V0229,31725.55,True
T00738-B2,T00738,V0105,34052.95,False
T00739-B0,T00739,V0027,8170.19,True
T00739-B1,T00739,V0265,8431.4,False
T00739-B2,T00739,V0120,8422.56,False
T00741-B0,T00741,V0153,11931.15,False
T00741-B1,T00741,V0034,11447.54,False
T00741-B2,T00741,V0207,12375.21,False
T00741-B3,T00741,V0274,10758.65,True
T00741-B4,T00741,V0280,12230.26,False
T00742-B0,T00742,V0054,12145.72,False
T00742-B1,T00742,V0094,10685.35,True
T00742-B2,T00742,V0238,11471.0,False
T00743-B0,T00743,V0275,28366.09,False
T00743-B1,T00743,V0023,29255.36,False
T00743-B2,T00743,V0285,25644.06,False
T00743-B3,T00743,V0276,24389.07,False
T00743-B4,T00743,V0134,29046.58,False
T00743-B5,T00743,V0113,22690.11,True
T00743-B6,T00743,V0005,25281.7,False
T00744-B0,T00744,V0063,14416.45,False
T00744-B1,T00744,V0202,13925.19,True
T00744-B2,T00744,V0117,14816.37,False
T00746-B0,T00746,V0050,420791.35,False
T00746-B1,T00746,V0184,392614.28,True
T00747-B0,T00747,V0089,3893.92,False
T00747-B1,T00747,V0049,4143.87,False
T00747-B2,T00747,V0256,3658.88,False
T00747-B3,T00747,V0175,3323.07,True
T00747-B4,T00747,V0201,4089.82,False
T00748-B0,T00748,V0015,6065.47,False
T00748-B1,T00748,V0119,5532.41,False
T00748-B2,T00748,V0129,5548.81,False
T00748-B3,T00748,V0251,5346.44,False
T00748-B4,T00748,V0178,6102.42,False
T00748-B5,T00748,V0043,5328.25,False
T00748-B6,T00748,V0057,5156.23,True
T00749-B0,T00749,V0274,15112.58,False
T00749-B1,T00749,V0090,12179.17,False
T00749-B2,T00749,V0207,14360.99,False
T00749-B3,T00749,V0086,12802.69,False
T00749-B4,T00749,V0181,14457.54,False
T00749-B5,T00749,V0192,11151.32,True
T00750-B0,T00750,V0299,157186.49,True
T00751-B0,T00751,V0059,35410.69,True
T00751-B1,T00751,V0235,38898.43,False
T00751-B2,T00751,V0120,37074.36,False
T00751-B3,T00751,V0132,38689.58,False
T00753-B0,T00753,V0124,64697.97,False
T00753-B1,T00753,V0014,64595.32,True
T00754-B0,T00754,V0023,145953.98,False
T00754-B1,T00754,V0281,131426.65,True
T00754-B2,T00754,V0113,165172.31,False
T00754-B3,T00754,V0276,145856.25,False
T00755-B0,T00755,V0222,308481.93,False
T00755-B1,T00755,V0096,251000.0,True
T00755-B2,T00755,V0250,254752.15,False
T00756-B0,T00756,V0008,2192.1,False
T00756-B1,T00756,V0126,2126.15,False
T00756-B2,T00756,V0010,2114.51,True
T00757-B0,T00757,V0192,36428.11,False
T00757-B1,T00757,V0090,32464.81,True
T00757-B2,T00757,V0279,40028.63,False
T00757-B3,T00757,V0154,34930.12,False
T00757-B4,T00757,V0280,37700.49,False
T00758-B0,T00758,V0039,17228.43,False
T00758-B1,T00758,V0215,12280.55,False
T00758-B2,T00758,V0195,12101.35,True
T00758-B3,T00758,V0252,13320.2,False
T00758-B4,T00758,V0295,15648.47,False
T00758-B5,T00758,V0235,12141.73,False
T00758-B6,T00758,V0132,15335.42,False
T00759-B0,T00759,V0098,12049.43,True
T00759-B1,T00759,V0070,12725.7,False
T00760-B0,T00760,V0052,26928.8,False
T00760-B1,T00760,V0149,28243.63,False
T00760-B2,T00760,V0247,20954.39,True
T00760-B3,T00760,V0023,26153.31,False
T00760-B4,T00760,V0281,27983.93,False
T00761-B0,T00761,V0073,24208.47,False
T00761-B1,T00761,V0079,22464.89,True
T00761-B2,T00761,V0033,25082.69,False
T00761-B3,T00761,V0152,25256.43,False
T00761-B4,T00761,V0068,26671.4,False
T00762-B0,T00762,V0136,118226.34,False
T00762-B1,T00762,V0228,107204.55,False
T00762-B2,T00762,V0119,100057.7,True
T00762-B3,T00762,V0053,122273.56,False
T00764-B0,T00764,V0112,45917.74,True
T00764-B1,T00764,V0070,53690.92,False
T00764-B2,T00764,V0249,51079.94,False
T00764-B3,T00764,V0255,47739.66,False
T00765-B0,T00765,V0123,178802.18,False
T00765-B1,T00765,V0077,169591.27,True
T00765-B2,T00765,V0134,180879.68,False
T00765-B3,T00765,V0130,190919.61,False
T00765-B4,T00765,V0275,172798.0,False
T00765-B5,T00765,V0023,195107.85,False
T00766-B0,T00766,V0135,15548.06,True
T00766-B1,T00766,V0121,15611.66,False
T00766-B2,T00766,V0227,15961.93,False
T00766-B3,T00766,V0062,17840.11,False
T00766-B4,T00766,V0179,18190.44,False
T00766-B5,T00766,V0072,19413.25,False
T00767-B0,T00767,V0033,14215.09,True
T00767-B1,T00767,V0241,19198.28,False
T00767-B2,T00767,V0136,17982.66,False
T00767-B3,T00767,V0015,16157.83,False
T00767-B4,T00767,V0044,18918.51,False
T00767-B5,T00767,V0233,15680.3,False
T00768-B0,T00768,V0228,11129.15,False
T00768-B1,T00768,V0073,9000.0,True
T00768-B2,T00768,V0029,12499.87,False
T00768-B3,T00768,V0043,9294.72,False
T00769-B0,T00769,V0023,18117.14,False
T00769-B1,T00769,V0102,20363.36,False
T00769-B2,T00769,V0222,20127.31,False
T00769-B3,T00769,V0128,17398.37,True
T00769-B4,T00769,V0270,20896.68,False
T00769-B5,T00769,V0199,17708.46,False
T00770-B0,T00770,V0146,37136.02,False
T00770-B1,T00770,V0053,36483.65,False
T00770-B2,T00770,V0178,37080.04,False
T00770-B3,T00770,V0151,33868.17,True
T00771-B0,T00771,V0092,5073.93,True
T00771-B1,T00771,V0110,5991.61,False
T00771-B2,T00771,V0071,5685.42,False
T00771-B3,T00771,V0173,6133.41,False
T00771-B4,T00771,V0076,5786.26,False
T00771-B5,T00771,V0097,6291.27,False
T00772-B0,T00772,V0074,43874.11,False
T00772-B1,T00772,V0268,37596.17,True
T00772-B2,T00772,V0051,50767.78,False
T00773-B0,T00773,V0084,11190.22,False
T00773-B1,T00773,V0169,11167.48,False
T00773-B2,T00773,V0197,10940.72,True
T00774-B0,T00774,V0172,19314.54,True
T00774-B1,T00774,V0094,23784.12,False
T00774-B2,T00774,V0240,20375.07,False
T00775-B0,T00775,V0147,22806.51,True
T00775-B1,T00775,V0067,24169.66,False
T00775-B2,T00775,V0245,24465.4,False
T00776-B0,T00776,V0235,27905.51,False
T00776-B1,T00776,V0289,25761.77,False
T00776-B2,T00776,V0182,21966.61,True
T00776-B3,T00776,V0103,30641.82,False
T00776-B4,T00776,V0283,25917.68,False
T00776-B5,T00776,V0039,24766.43,False
T00777-B0,T00777,V0001,56831.32,True
T00777-B1,T00777,V0285,63964.57,False
T00777-B2,T00777,V0052,68237.27,False
T00777-B3,T00777,V0051,63972.42,False
T00777-B4,T00777,V0074,72133.14,False
T00778-B0,T00778,V0103,23787.59,True
T00778-B1,T00778,V0039,32160.31,False
T00778-B2,T00778,V0197,25964.97,False
T00779-B0,T00779,V0171,17270.57,False
T00779-B1,T00779,V0255,18443.74,False
T00779-B2,T00779,V0072,16898.39,True
